id,name,municipality,db_lat,db_lng,google_lat,google_lng,distance_m,priority,google_name,google_types,type_match,is_suspect,is_duplicate_placeid,place_id,recommended_action,notes
390fbbf7-cc7f-4333-b392-a06c10f8e7b5,"Playa Los Pinos (Maunabo)",Maunabo,18.002,-65.8992,17.9913823,-65.8938238,1310,HIGH,"Playa Los Bohios",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJdy86JUNVA4wR2Cg9WpGyiF0,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
99e5bf97-c1c5-4fdf-ba4b-82064f3f8254,"Playa Lucía",Yabucoa,18.0592,-65.802,18.0618737,-65.8207119,2000,CRITICAL,"Guayanés Beach",establishment|natural_feature,Y,N,Y,ChIJubCRWY-pBIwRKB63TGnt4EE,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
76cf2232-671f-4e46-94ca-7e4e706f42f9,"Playa Mameyal (Vega Alta)","Vega Alta",18.4981,-66.3649,18.4913402,-66.3987366,3646,CRITICAL,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
b65781a3-1fbc-4dc2-aa7f-e5641c4852be,"Playa Manglillo (Guánica)",Guanica,17.9683,-66.8435,17.9532179,-66.879647,4175,CRITICAL,"Copamarina Beach Resort & Spa",bar|cafe|establishment|food|lodging|point_of_interest|restaurant|spa|store,Y,Y,Y,ChIJjZ-uUtpOA4wRC3eAHm0miT4,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
4c4f75e7-10c4-4112-b4f2-adad7e63eac8,"Playa Maunabo",Maunabo,17.989412,-65.886551,17.9894117,-65.8865509,0,OK,"Playa Maunabo",establishment|natural_feature,Y,N,N,ChIJSbuhMjpVA4wR1LGda0z5JpI,KEEP_CURRENT,
298558ca-6bae-4e72-88cf-8a3b1611020a,"Playa Medio Mundo",Ceiba,18.2603367,-65.6282372,18.260868,-65.6286881,76,OK,"Medio Mundo Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJmcdbFQW9BIwRFJyW75wJhWA,KEEP_CURRENT,
ad756f69-82b6-474f-8e09-43dbe0699faa,"Playa Mosquito",Culebra,18.296368,-65.26391,18.2963676,-65.2639099,0,OK,"Playa Mosquito",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ91cF_xrnBIwRIRB2EDPl58k,KEEP_CURRENT,
d47c7b6c-02c8-428e-82b4-8f6a72b08594,"Playa Música",Rincon,18.299235,-67.233713,18.2992353,-67.2337126,0,OK,"Playa Música",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJf9Ech0SvAowREwLKKAuq6w0,KEEP_CURRENT,
e2500dce-317d-4a7e-a709-8ee78a99e4f4,"Playa Negra (Black Sand Beach)",Vieques,18.09,-65.47,18.0957199,-65.492351,2447,CRITICAL,"Black Sand Beach",establishment|natural_feature,Y,N,Y,ChIJOzwCsPa3BIwRY37gWsCq6X0,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
c32d2679-bcb5-4da7-bbb5-102e035c9816,"Playa Oeste",Mayaguez,18.2018,-67.1578,18.1699559,-67.1787912,4178,CRITICAL,"Playa Bramadero",establishment|natural_feature,Y,N,Y,ChIJgaIoFJqyAowRzu1IXyOVyUE,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
c3fb80be-9677-40de-b275-08d92e15d13e,"Playa Palmas del Mar – Candelero",Humacao,18.1672,-65.7432,18.0618737,-65.8207119,14292,CRITICAL,"Guayanés Beach",establishment|natural_feature,Y,N,Y,ChIJubCRWY-pBIwRKB63TGnt4EE,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
bb922e92-8cfa-40d3-9db5-2ce733dfcf7e,"Playa Parchola (sector)",Manati,18.4621,-66.5031,18.4727098,-66.485429,2206,CRITICAL,"Mar Chiquita Beach",establishment|natural_feature,Y,N,Y,ChIJvTQQmQ0ZA4wRXB-3UG-lDac,REVIEW_DUPLICATE,"Shared place_id with 5 other beach(es)"
a3b16bdd-af2d-4840-9fd4-d3ec20331a81,"Playa Pata Prieta",Vieques,18.110954,-65.400202,18.1109539,-65.4002015,0,OK,"Playa Pata Prieta",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJxcyroNnFBIwREZMC9-5wrK0,KEEP_CURRENT,
7ae17aac-8906-46a8-af20-5edc9b715b73,"Playa Pelícano (Caja de Muertos)",Ponce,18.095,-65.448,17.8886488,-66.5267888,116374,CRITICAL,"Caja de Muertos Beach",establishment|point_of_interest,Y,N,Y,ChIJ6RWSUpPQHIwRqs8PY0UkzBM,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
fbb23f60-003a-46d0-ab92-06eb089d0bd9,"Playa Peña (Old San Juan)","San Juan",18.468,-66.1227,18.4669267,-66.0899411,3457,CRITICAL,"Balneario del Escambrón",establishment|natural_feature,Y,N,N,ChIJi5HmxiFvA4wRmJcpDYDbR4g,REVIEW_DISTANCE,"3457m off - may be wrong place"
5a503f00-dfa5-404f-8345-1b5d5754b1cb,"Playa Pozuelo (Guayama)",Guayama,17.936275,-66.195954,17.9362754,-66.1959539,0,OK,"Pozuelo Exclusive Beach",establishment|natural_feature,Y,N,N,ChIJOfyNmtG1HIwRAzPMu_VHLmA,KEEP_CURRENT,
37906172-f785-4263-a6bf-1ebc4ac8d8dc,"Playa Puerta De Tierra","San Juan",18.466145,-66.095908,18.4661446,-66.0959078,0,OK,"Playa Puerta De Tierra",establishment|natural_feature,Y,N,N,ChIJDVRSyCFvA4wReY2bbpkZiKo,KEEP_CURRENT,
5acd05cd-e078-4519-a158-694edc27e04e,"Playa Puerto Nuevo (south lagoon edge)","Vega Baja",18.4948,-66.3815,18.4913402,-66.3987366,1858,HIGH,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
c9691594-58bb-4438-9103-6c9aacd58e8d,"Playa Puerto Real",Fajardo,18.332731,-65.628217,18.332731,-65.628217,0,OK,"Playa Puerto Real",establishment|natural_feature,Y,N,N,ChIJM5w5Fq-XBIwRajc8UjTEiFs,KEEP_CURRENT,
6cbd54b0-39a4-4ef4-99fc-01e05f5da8f6,"Playa Punta Boca","Cabo Rojo",18.055251,-67.201119,18.0552511,-67.2011194,0,OK,"Playa Punta Boca",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJQXu9rC5THYwRosS3_ETNme4,KEEP_CURRENT,
254d7b57-8b0f-4b5d-a55d-431c37349835,"Playa Punta Borinquen",Aguadilla,18.508275,-67.137403,18.5082748,-67.137403,0,OK,"Playa Punta Borinquen",establishment|natural_feature,Y,N,N,ChIJiR6YvzOWAowR7PgmeXDFtnY,KEEP_CURRENT,
88645957-f391-4ee2-9376-027100ece5a7,"Playa Punta Caracoles",Arecibo,18.487656,-66.667924,18.4876562,-66.6679238,0,OK,"Playa Punta Caracoles",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ64gxDpPhAowRyYp3ggybTwI,KEEP_CURRENT,
7a406681-72f3-4482-b3ce-224464b79d98,"Playa Punta Santiago Punta",Humacao,18.153722,-65.76316,18.1537223,-65.7631597,0,OK,"Playa Punta Santiago Punta",establishment|natural_feature,Y,N,N,ChIJVRxUJQqmBIwRuHKpspag9iU,KEEP_CURRENT,
e76c7d01-07f9-4a0d-8911-6c5f4ba9f782,"Playa Punta Tuna (Lighthouse)",Maunabo,18.0039,-65.8855,18.0132612,-65.8477041,4130,CRITICAL,"El Cocal Beach",establishment|natural_feature,Y,N,Y,ChIJi9EpB4eqBIwRYn8weC-M-J0,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
a8d8e1ca-0be1-4863-b7a1-7c098343a871,"Playa Resaca",Culebra,18.3324,-65.3044,18.3323917,-65.3044468,5,OK,"Playa Resaca",establishment|natural_feature,Y,N,N,ChIJPS6ss7HoBIwRzcD-YJJ1yVo,KEEP_CURRENT,
ecd4ff52-be5b-43df-af8f-c196ce78f4fa,"Playa Río Mar","Rio Grande",18.3885,-65.7558,18.389079,-65.756678,113,MEDIUM,"Wyndham Grand Rio Mar Rainforest Beach and Golf Resort",establishment|lodging|point_of_interest,Y,Y,Y,ChIJT4XxK0yZBIwRRfl1CbK81pY,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
6a765d06-d508-4747-bd67-a49b13dc080a,"Playa Salinas – Campamento sector",Salinas,17.9389,-66.2886,17.9623872,-66.301009,2923,CRITICAL,"Puerta al Sol & Beach Club",establishment|food|point_of_interest|restaurant,Y,Y,N,ChIJo6iDXMfLHIwRAImG0Ol1fP4,REVIEW_TYPE,"Suspect type: establishment,food,point_of_interest,restaurant"
7c7edff0-97ed-47e7-bb1f-f48bcc962f18,"Playa San Miguel (Nature Reserve edge)",Luquillo,18.3661875,-65.6892656,18.3661875,-65.6892656,0,OK,"Playa San Miguel",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJzy8176-ZBIwRGJcNZ6eXhkw,KEEP_CURRENT,
ea3f39bd-6ac6-4996-b273-a1e750fddf47,"Playa Santa",Guanica,17.9398,-66.9566,17.939757,-66.9566372,6,OK,"Santa Beach",establishment|natural_feature,Y,N,Y,ChIJg4BoP4E3HYwRHIv9tcRILlU,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
36d46978-6ed2-4552-a84b-c863f2fea690,"Playa Santa (Guánica)",Guanica,17.939757,-66.956637,17.939757,-66.9566372,0,OK,"Santa Beach",establishment|natural_feature,Y,N,Y,ChIJg4BoP4E3HYwRHIv9tcRILlU,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
b69dc8b9-769d-48d7-bb96-910902f1485a,"Playa Sardinera (Fajardo)",Fajardo,18.3659,-65.6526,18.3696247,-65.6346872,1935,HIGH,"Parque Nacional Balneario Seven Seas",establishment|natural_feature,Y,N,N,ChIJzfKrcjyXBIwRxwf4uLIz3J4,ACCEPT,"1935m off - likely correct place, imprecise pin"
0a0507a5-f8cb-42e0-b865-062e847858aa,"Playa Soldado Overlook (reef flats)",Culebra,18.2898,-65.277,18.319692,-65.2551024,4049,CRITICAL,"Zoni Beach",establishment|natural_feature,Y,N,Y,ChIJJcb3ZG7mBIwR_WtgCjxXGeQ,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
ceeb0e12-3c96-4ae7-8d55-462393c58770,"Playa Tamarindo (Guayanilla)",Guayanilla,17.9749,-66.7815,18.0065735,-66.7677328,3811,CRITICAL,"Rampa Guayanilla",establishment|natural_feature,Y,N,Y,ChIJf9OeSNEtHYwRjAZToFhWt4I,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
eee5f783-09ae-4f3f-868e-a44bc5b49649,"Playa Teresa",Yabucoa,18.015749,-65.834804,18.0157485,-65.834804,0,OK,"Playa Teresa",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJZUtM3ParBIwRoRyunJNxY4M,KEEP_CURRENT,
b2b057c0-3534-4cb7-be51-2d9f95ab98af,"Playa Tombolo y and Playa Esperanza",Manati,18.480711,-66.520097,18.4807106,-66.5200968,0,OK,"Playa Tombolo y and Playa Esperanza",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJu7BsqOIZA4wR-R6QuUU4w6c,KEEP_CURRENT,
376a3ac5-3383-468e-a2e7-28b4f230ceec,"Playa Tortuguero",Manati,18.469112,-66.458782,18.469112,-66.458782,0,OK,"Playa Tortuguero",establishment|natural_feature,Y,N,N,ChIJN3gzT7wZA4wRIdcy6GJBwdE,KEEP_CURRENT,
3e284416-2ecd-414b-84ed-9987798d1f40,"Playa Tómbolo",Manati,18.481786,-66.518499,18.4817857,-66.5184986,0,OK,"Playa Tómbolo",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ2yX0QkoZA4wRFo5glQWc4g0,KEEP_CURRENT,
d14ea6ba-8510-4355-9da0-caaa78065e6a,"Playa Vacía",Loiza,18.450793,-65.904719,18.4507933,-65.9047193,0,OK,"Playa Vacía Talega",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJM_SEMU1iA4wRReSHnDo9akg,KEEP_CURRENT,
2a24efae-eadc-4b32-a092-d527d8324345,"Playa Vieja (Vieques)",Vieques,18.1042,-65.4684,18.0957199,-65.492351,2701,CRITICAL,"Black Sand Beach",establishment|natural_feature,Y,N,Y,ChIJOzwCsPa3BIwRY37gWsCq6X0,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
7f9318b9-81f6-4e14-97f7-20a41746f86d,"Playa Yabucoa",Yabucoa,18.050062,-65.831917,18.0500615,-65.8319168,0,OK,"Yabucoa Harbor Boulevard",establishment|point_of_interest,Y,N,N,ChIJpcypdCKqBIwR7MB0uMCTc0E,KEEP_CURRENT,
ca086803-cd1b-446f-a969-7ac45b2f32d2,"Playa del Capitolio","San Juan",18.467698,-66.105364,18.467698,-66.1053642,0,OK,"Playa del Capitolio",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJf5N1VBRvA4wRvb5P1su73kw,KEEP_CURRENT,
e9b3d681-9e66-4e7c-acc6-6e1847b8faaa,"Playa del Pueblo","San Juan",18.454414,-66.056895,18.4544136,-66.0568951,0,OK,"Playa del Pueblo",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJa98f1spvA4wRT0_2My2YCT4,KEEP_CURRENT,
03fed9f3-9cc1-4536-9625-adf6def83201,"Playa del Sec / Balneario (north sector)",Mayaguez,18.2208,-67.1609,18.2346754,-67.1735134,2038,CRITICAL,"Playa Sabaneta",establishment|natural_feature,Y,N,Y,ChIJu2PfzvaxAowRPMH_-6R_Rjc,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
bf8ef648-578b-4673-b729-0921abfdd653,"Playa del Tamarindo",Aguadilla,18.436596,-67.156531,18.4365958,-67.1565314,0,OK,"Playa del Tamarindo",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJpyEr9f69AowRPI9-7KRnmaE,KEEP_CURRENT,
570c7396-6703-4f85-9954-28ab3e6f3f23,"Playa loiza",Loiza,18.445059,-65.923807,18.4450593,-65.9238069,0,OK,"Playa loiza",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ4U6oseFjA4wRGVp5avLAAKo,KEEP_CURRENT,
d149b618-1874-45c7-942b-52ce5f71ae81,"Playa perdida",Ponce,17.973564,-66.678387,17.9736513,-66.6783911,10,OK,"Playa perdida",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJCTbjXIApHYwRztOlb7PWLiQ,KEEP_CURRENT,
a00e6744-4f91-46e5-a44a-68e305eca261,"Playita Puerta de San Juan","San Juan",18.465141,-66.119626,18.4651413,-66.1196259,0,OK,"Playita Puerta de San Juan",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJhwCN6bhuA4wRSxSuKL02Fes,KEEP_CURRENT,
c9451dda-2eeb-4712-b475-9356100e6bf8,"Playita Rosada",Lajas,17.9722,-67.0321,17.9722279,-67.0321097,3,OK,"Playita Rosada",establishment|natural_feature,Y,N,N,ChIJNV6dgkRIHYwRSgMxlPtowGM,KEEP_CURRENT,
03099de0-7b41-4d80-b5db-9b71f83e9441,"Playita de la Laguna del Condado","San Juan",18.458276,-66.085665,18.4582764,-66.0856652,0,OK,"Playita de la Laguna del Condado",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJDYbz53lvA4wRdJRFQSf0qcg,KEEP_CURRENT,
f48818fe-0b6f-484e-9f7a-96a58d056f47,"Playita del Condado","San Juan",18.4611,-66.0823,18.4610538,-66.0823199,6,OK,"Playita del Condado",establishment|natural_feature,Y,N,Y,ChIJty0rrCRvA4wRk3QZHtbR6iA,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
77299ff4-db28-45b2-b01d-22ea66958593,"Playuela Beach","Cabo Rojo",17.932744,-67.187679,17.9360306,-67.1890376,393,MEDIUM,"Playa Sucia",establishment|natural_feature,Y,N,Y,ChIJkapFqjRFHYwRPJyhEcRov78,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
cc56dcc5-ea76-48cb-ab96-addde7f22351,"Plaza Luis Muñoz Rivera",Ponce,18.012198,-66.614048,18.012198,-66.6140476,0,OK,"Plaza Luis Muñoz Rivera",establishment|food|point_of_interest|store|tourist_attraction,Y,Y,N,ChIJkaJ78IjVHIwR31ytnG0EQRI,REVIEW_TYPE,"Suspect type: establishment,food,point_of_interest,store,tourist_attraction"
e83d9915-f111-4fad-a12b-5384f48bc571,"Pocita De Teodoro",Isabela,18.512676,-67.036552,18.5126763,-67.0365515,0,OK,"Pocita De Teodoro",establishment|point_of_interest,Y,N,N,ChIJQyfAng-VAowRGEqga8nBYUo,KEEP_CURRENT,
138c1459-ea7b-4451-bcff-945f179e12be,"Pocita de la Princes Beach",Isabela,18.509205,-67.014771,18.5092048,-67.0147713,0,OK,"Pocita de la Princes Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJRfoKeRyVAowRmBu9LevKxMQ,KEEP_CURRENT,
f58b95d5-1514-44bb-873a-4146c58043d0,"Pools Beach",Rincon,18.3697,-67.261,18.3593385,-67.2671826,1324,HIGH,"The Beach House Rincón",bar|establishment|food|point_of_interest|restaurant,Y,Y,Y,ChIJNe6mBMSlAowRBBuBdKH2jQM,REVIEW_DUPLICATE,"Shared place_id with 5 other beach(es)"
7fe75d1d-352d-4776-808f-eb9d09f703b0,"Poza El Pastillo (inner pool)",Isabela,18.4918382,-66.9794683,18.4889958,-66.959382,2142,CRITICAL,"Playa Guajataca",establishment|natural_feature,Y,N,Y,ChIJJWxjT4zqAowRn8yM0AY-tBY,REVIEW_DUPLICATE,"Shared place_id with 2 other beach(es)"
eef42d80-ba16-4300-9ccc-caad8009b84c,"Poza de las Mujeres (Manatí)",Manati,18.477,-66.5067,18.4769675,-66.5067307,5,OK,"La Poza de las Mujeres",establishment|natural_feature,Y,N,Y,ChIJ93gt_DgZA4wRrln5-PhrRVc,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
9b8b1c11-f8a5-42aa-acf2-9e120740ceb2,"Poza de los Pájaros",Arecibo,18.4946,-66.7092,18.4817143,-66.6967257,1945,HIGH,"La Poza del Obispo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJqxFBYSfhAowRIxHRTrrv2A0,REVIEW_DUPLICATE,"Shared place_id with 9 other beach(es)"
ce6367c6-253f-4178-a4d0-93107452586f,"Poza del Obispo",Arecibo,18.481714,-66.696726,18.4817143,-66.6967257,0,OK,"La Poza del Obispo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJqxFBYSfhAowRIxHRTrrv2A0,REVIEW_DUPLICATE,"Shared place_id with 9 other beach(es)"
b66f4b23-4cca-48c0-9203-2cfef250b4d4,"Poza del Obispopeque (Mayagüez pocket)",Mayaguez,18.2115,-67.1489,18.2346754,-67.1735134,3660,CRITICAL,"Playa Sabaneta",establishment|natural_feature,Y,N,Y,ChIJu2PfzvaxAowRPMH_-6R_Rjc,REVIEW_DUPLICATE,"Shared place_id with 3 other beach(es)"
0162131b-7833-4bcb-9322-642d17d57a03,"Pozita de Medianía Alta",Loiza,18.4769,-65.9282,18.4544601,-65.9686675,4944,CRITICAL,"Terraplen La Posita de Piñones",establishment|natural_feature,Y,N,Y,ChIJVzIvfmtkA4wRp49SlZhoI-0,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
91d54f76-3bf7-4fea-8dab-10a069192f96,"Pozita de los Tubos",Manati,18.4498,-66.483,18.4727098,-66.485429,2560,CRITICAL,"Mar Chiquita Beach",establishment|natural_feature,Y,N,Y,ChIJvTQQmQ0ZA4wRXB-3UG-lDac,REVIEW_DUPLICATE,"Shared place_id with 5 other beach(es)"
39c72622-b03d-4af7-bf17-f13cea1e277e,"Pozo Teodoro",Isabela,18.512685,-67.036548,18.5126852,-67.0365478,0,OK,"Pozo Teodoro",establishment|natural_feature,Y,N,N,ChIJiYQtkQ-VAowRVsNM8L88QK4,KEEP_CURRENT,
3643d3b0-1ffd-4ec6-bbfc-427c0441c2bf,"Puerto Hermina",Quebradillas,18.4835,-66.902,18.483525,-66.9020598,7,OK,"Puerto Hermina Beach",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJBYbHbPXpAowRzTtNN1-398I,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
51ff41d6-603c-4f82-a706-eafade9382ae,"Puerto Nuevo Beach","Vega Baja",18.4826,-66.4043,18.4913402,-66.3987366,1135,HIGH,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
b543cf66-68f6-4605-9b45-a3471645e4f9,"Puerto Nuevo East Pocket","Vega Baja",18.4829,-66.4002,18.4913402,-66.3987366,951,HIGH,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
a35ec344-7947-47e2-9b10-96b45d64ce28,"Puerto Nuevo Natural Bridge View","Vega Baja",18.4849,-66.4021,18.4913402,-66.3987366,799,HIGH,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
0a4c1dc6-cfc6-4819-b6d9-ed68adf70745,"Puerto Nuevo Playa de Vega Baja Beach","Vega Baja",18.492287,-66.397288,18.4922868,-66.3972875,0,OK,"Puerto Nuevo Playa de Vega Baja Beach",establishment|natural_feature,Y,N,N,ChIJX_MQ9ssQA4wRx0NiQ2i2ED8,KEEP_CURRENT,
8c8d843b-091e-47c0-afba-7f0d814a105d,"Puerto Nuevo West Pocket","Vega Baja",18.4826784,-66.4092941,18.4826784,-66.4092941,0,OK,"Puerto Nuevo",administrative_area_level_2|political,N,N,N,ChIJsRAOosYQA4wRyezTjDOM7Uk,KEEP_CURRENT,
eb2250fb-e35a-4a1f-a418-3a3462c7bbed,"Puerto de las Vacas Shore",Barceloneta,18.465,-66.5638,18.4552849,-66.5416071,2578,CRITICAL,"Paseo de las Alas",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJ_7I-lHQfA4wRm1V9Yd4T3gI,REVIEW_DISTANCE,"2578m off - may be wrong place"
e7e66c37-694b-4664-91aa-99c6609a118c,"Punta Arenas (Green Beach)",Vieques,18.1545,-65.5099,18.141831,-65.4755142,3897,CRITICAL,"El Gallito ( Gringo Beach )",establishment|natural_feature,Y,N,Y,ChIJCfQkAYDHBIwRbBYWkxUCt84,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
1b58cafe-8b64-4ea1-b256-3e23182ae962,"Punta Arenas (Puerto Real side)","Cabo Rojo",18.0875,-67.1545,18.0948285,-67.1949286,4350,CRITICAL,"Playa Ostiones",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJvVd1T_VTHYwRAmEsi5E1ZIM,REVIEW_DISTANCE,"4350m off - may be wrong place"
150eece0-9076-4be8-8bfa-53d1050211bc,"Punta Bandera Luquillo PR",Luquillo,18.388273,-65.721197,18.3882726,-65.7211965,0,OK,"Punta Bandera Luquillo PR",establishment|natural_feature,Y,N,N,ChIJA0tVS3qZBIwRUZhB6hnHuv0,KEEP_CURRENT,
f3f07e39-3964-4cfc-8b78-e59593fe5264,"Punta Borinquen Beach",Aguadilla,18.490644,-67.155795,18.4906436,-67.1557946,0,OK,"Punta Borinquen Beach",establishment|natural_feature,Y,N,Y,ChIJYf6xb2O9AowRzvXD85ZKzVg,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
dc41fc93-472e-4d04-bf0c-46293ab30b02,"Punta Brea Shorebreak",Guanica,17.928981,-66.922686,17.928981,-66.922686,0,OK,"Punta Brea Shorebreak",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJX9IgFpo5HYwRZg24Y1Ynhpk,KEEP_CURRENT,
732d715e-66ba-43a6-86c5-e764115859dc,"Punta Cerro Gordo (Overlook)","Vega Alta",18.4879,-66.3492,18.4815248,-66.3397361,1224,HIGH,"Balneario Cerro Gordo",establishment|natural_feature,Y,N,Y,ChIJrfpH5VIRA4wRqbAwaewkgoY,REVIEW_DUPLICATE,"Shared place_id with 1 other beach(es)"
2c71e1a7-31cd-46d0-8453-32d7c9e045ff,"Punta Cibuco Beach","Vega Baja",18.489189,-66.378152,18.4891888,-66.378152,0,OK,"Punta Cibuco Beach",establishment|natural_feature,Y,N,N,ChIJdX_1GCoRA4wRW-tN-mE-LRg,KEEP_CURRENT,
4894d73a-34ff-425a-8ef1-b9bba84ab695,"Punta Del Viento Patillas",Patillas,17.980889,-65.989853,17.9808889,-65.9898533,0,OK,"Punta Del Viento Patillas",establishment|natural_feature,Y,N,N,ChIJq6qqqtGsHIwRvqG_Te3zbbk,KEEP_CURRENT,
3e28808f-6efb-4bb9-8710-f79041c3486e,"Punta Galíndez (townfront)",Vieques,18.149253,-65.444298,18.1492531,-65.4442983,0,OK,"Playa de Muertos Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJbdw10JbHBIwR3udE_Im52iA,KEEP_CURRENT,
2d658393-d540-4d4b-8edd-537dac790bbf,"Punta Jagüey (north Combate)","Cabo Rojo",17.9808,-67.1776,17.9766404,-67.2127867,3750,CRITICAL,"Playa El Combate Beach",establishment|natural_feature,Y,N,Y,ChIJk65gwGxQHYwRf999ZKFJtb4,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
0af971f4-21b3-4148-b859-54f7a0192909,"Punta Jorobado Beach",Guanica,17.931428,-66.956453,17.931428,-66.956453,0,OK,"Punta Jorobado Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJuQWY2is4HYwRFLkKFgPnpHo,KEEP_CURRENT,
5550b704-e27c-442e-972a-545989785faf,"Punta Las Cucharas",Ponce,17.968864,-66.663143,17.9688637,-66.6631427,0,OK,"Punta Las Cucharas",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJk-wfQ54pHYwRQDeL5Mg6SYM,KEEP_CURRENT,
c8a07445-43b7-4751-8608-42b17191cd4c,"Punta Las Marías","San Juan",18.3697,-67.2687,18.4579743,-66.0749621,126323,CRITICAL,"Ventana al Mar",establishment|park|point_of_interest|tourist_attraction,Y,N,Y,ChIJZQSYdDlvA4wR_EvjZNy2gy4,REVIEW_DUPLICATE,"Shared place_id with 4 other beach(es)"
e54c40db-d5fd-48e4-aded-68b1b10376e9,"Punta Lima Beach",Naguabo,18.186167,-65.694125,18.1861674,-65.694125,0,OK,"Punta Lima Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJzZihcQClBIwRkORrU4qs9KU,KEEP_CURRENT,
1e29d70b-6acf-472d-9a0e-17e7e15207d6,"Punta Puerto Nuevo","Vega Baja",18.4869,-66.3992,18.4913402,-66.3987366,496,MEDIUM,"Playa Puerto Nuevo",establishment|point_of_interest|tourist_attraction,Y,N,Y,ChIJ7-YJVckQA4wR9wHDo-OqOgk,REVIEW_DUPLICATE,"Shared place_id with 8 other beach(es)"
01bff253-171b-4b55-b3a9-f44edb94642c,"Punta Santiago Beach",Humacao,18.157216,-65.75744,18.1572159,-65.7574399,0,OK,"Punta Santiago Beach",establishment|point_of_interest|tourist_attraction,Y,N,N,ChIJwSUCDAClBIwR4QiQZUC8Xuk,KEEP_CURRENT,
